      colloX       colloY       colloZ
  -28278.557   -31289.155   -47415.290
  -19587.531    -9283.289    57054.277
  -16080.694   -20694.778   -57355.258
  -55293.229   -15690.936   -21191.343
    6648.474    57910.389    24801.414
  -28803.350   -42412.065    34493.348
  -28444.334   -31366.322    47584.875
   42695.036   -29465.801    36451.475
   23078.168   -58228.439    -7386.339
   40623.723   -14132.097   -47459.267
  -49779.979   -38970.666     4811.974
   47795.954   -34704.400    22524.141
  -13962.566    55909.839    23694.023
    7586.091    12440.554    61806.087
  -29181.245    15331.345    52661.586
   57961.847    17622.948    10231.973
   48845.814   -30808.015    23351.851
  -33477.668    36527.958    39467.280
   35185.907   -52903.314    -9588.703
  -44969.950     7362.249   -41478.662
    3981.653    63135.642    -7139.974
   22897.816    28770.801   -51201.783
    7034.759   -31935.535   -51437.110
   -3902.278   -46487.136    43575.800
  -61584.038    -2566.547   -13226.276
  -16748.266    38924.177    45021.834
  -10802.429    -1044.016   -62636.989
    4173.857    59312.576    21303.844
   45632.279   -35897.723   -23169.440
  -29950.015    -9873.033    56013.991
  -53407.573   -34032.036      703.699
   24257.948   -56206.985      412.269
   -4817.528   -41257.256    48594.155
   47452.078   -18150.855   -36460.294
   25313.919    -4634.480   -58970.399
  -37203.779    40000.636    30329.766
  -28682.488    19535.542    51511.951
   36421.560   -17815.140    47557.482
   36960.980    44044.839    20954.507
  -39800.634    38350.523    30709.877
   52100.415    18650.924   -31022.382
   49642.533    36077.699    -9895.355
  -58206.969   -21982.734    12039.039
   -9205.249     9006.077    62504.799
   25603.878    -6347.855   -58280.726
   29118.489    46821.447    27650.141
  -38240.656   -47683.080    14173.406
   26142.682    36265.922   -44572.922
   55758.772   -22841.201    19233.084
   38079.613    50729.621     9913.153
  -50451.788    21450.641   -29496.991
  -21768.365    59566.308    -3043.882
   -2562.362    10313.113   -60158.727
   25502.910    48918.467   -30113.321
   23495.073   -55693.133     8975.693
   -3891.627   -53083.495    34212.999
    1973.875    22476.420   -59660.421
    6345.446   -17240.358   -60954.269
   33798.275   -31370.374   -41722.422
   33490.388   -13767.173   -50357.047
  -53022.816   -29197.037    18254.654
  -40903.882   -39119.994    24258.478
   37705.521   -42852.880   -22436.278
    1225.933     8404.319   -61158.316
   60762.971     3055.931   -11160.297
   10732.514    62917.247    -1680.037
  -36177.963   -49698.115     -938.881
    4182.518   -60193.024    -8052.017
  -19148.207   -51295.780   -27297.470
  -16723.613    22745.690    54725.137
  -52791.986   -36226.135     2653.526
   31388.711   -40952.514    34588.938
   26042.499    57665.374     8502.593
    7494.735   -12763.871    59056.868
  -28591.720    54637.913     3513.130
   -8116.904   -58529.610    19148.618
  -30618.089    12404.419    52498.696
   -4221.465   -17700.091   -58421.324
   34013.203    53089.039    -3056.774
  -42604.917   -38105.813   -26534.354
   50985.421    30388.713   -20429.975
   44721.182    44286.287    -5536.421
   51413.068    33060.606    -9116.712
  -56607.555    -1806.328    23368.372
   43044.001   -38498.189   -22245.555
   47059.702   -23112.824   -31429.917
  -22835.804    -6824.739    57255.704
   46182.360    12476.227    40293.091
     732.151    13695.402    60406.291
  -22288.376      120.820    60173.679
  -21065.065   -16545.022    54663.098
  -17653.580    12997.267   -59539.843
   58245.183    16450.318    21741.301
  -58255.451     8102.152    23102.228
  -35211.723    53624.957     -273.282
  -31199.963    14635.265    52654.128
   37596.311    40760.176    30980.056
  -20103.785   -28218.855    52740.628
  -25394.824    41816.117   -37735.317
  -18617.870    56306.013    21322.696
  -50900.158    19810.029   -31844.137
   23279.848    45533.738   -34067.597
  -32575.939   -50694.758   -14513.140
  -26186.388    56293.741    16556.669
    -856.347   -16178.610   -59062.661
  -46640.717    17235.936    39715.219
    5992.563   -27194.382   -57240.134
  -12421.479    59021.842    21084.875
    6343.145   -53246.619    33046.642
   15785.626    42239.539   -45578.158
  -57406.704     8191.318    20718.666
   61062.455     9557.865     7805.363
  -35255.110     4595.807   -52900.404
  -22099.180    57188.597    -6335.200
   24723.970     9206.242    58018.034
   13879.725    29034.840   -52704.670
  -20750.064   -47119.783   -34791.772
  -59808.258    -1821.566    17477.944
   42065.638    42203.355   -14249.979
    3875.417   -27555.490    55260.909
  -48164.351    38239.098   -15935.238
   24490.639    -5249.588   -55501.742
  -38809.102   -46417.700    13659.556
   10686.191   -54261.593   -30918.165
  -13274.560     5845.354   -60514.453
  -34763.169    -2367.153    53349.048
    3024.600    60592.413    -4495.288
   -9386.679   -62804.178        7.983
   52544.270    13160.410   -33098.734
  -58486.673     6729.688    19228.093
  -49153.609    36564.489    -9697.789
  -25750.003    53437.996    20699.222
  -51642.992    -6439.486   -35561.223
  -23583.893   -14176.539    54241.690
  -49852.374    27461.530   -28765.372
  -36625.458   -48316.255     4979.223
   25280.099    33283.771   -44951.517
  -24664.013    21770.927   -51536.329
   -4474.225   -33314.180    52682.877
  -37913.982    48983.868     4013.435
   18896.617    48523.286   -33800.795
   62365.352    -4078.956     -846.312
  -37097.174    48644.683   -11635.146
  -14781.034   -56263.577    21253.496
   23533.993   -54058.656   -20042.185
  -57575.653    11935.834   -23333.527
   57197.541     9726.643   -19732.483
    6659.150   -54123.171   -33524.752
   11397.462    57576.333   -24671.904
  -47775.803    37281.445   -11788.581
   12760.184    -1867.066    62690.578
    3330.962   -14037.026   -61178.135
  -34790.968   -24175.949    44549.866
    1774.203    16633.918    60901.357
   58428.088    17142.774   -18925.078
   25171.991    54994.628    11709.144
   61947.733    -3566.412   -11475.995
  -10451.726     2903.093   -60168.020
  -42424.439   -44944.798    13094.753
   22807.675    52478.991   -23708.663
   -8529.768   -56171.857   -29128.785
  -16955.844   -13000.089   -58999.755
   36727.645   -51104.671    10588.209
   31447.481   -46706.737    30371.605
  -20554.308    18444.160   -54838.323
  -31432.178     9860.297   -52876.634
  -35822.395    50000.055   -16062.596
   39439.770   -36799.415    30311.740
   53503.647   -32293.299    15268.194
   -4710.819    60293.312    -9243.485
  -52003.788    32846.497    12418.207
  -17382.891    29594.245   -52177.468
   12339.685   -60061.638    17157.107
   37069.867   -15951.486   -48308.627
  -57163.884    -8768.823    21998.287
  -21571.568    28611.271   -51246.764
  -61752.661     7045.877    -1382.486
  -20681.600   -28725.057    50118.010
   62171.458   -11269.445     1515.073
  -47470.544    38858.743   -17852.706
   -9427.223   -63224.921     7194.677
  -29730.181   -49607.143    22417.258
  -14160.540    57782.745    20024.985
  -10083.101   -16234.782   -57874.728
   42426.658   -15334.716   -43057.542
  -32965.293   -51354.344    20196.976
  -38299.537   -45847.318   -14750.603
   36849.807   -48792.304    12092.852
  -25923.127   -24670.661   -51537.332
  -48326.158    37459.058     7224.883
  -23532.731     6348.861    56097.487
  -18921.858   -55926.063   -22434.534
   61088.228    16203.888    -2769.257
  -51195.248    19493.830    30091.900
  -41900.952   -37563.705    26016.457
   37372.801   -52133.329     2438.500
   24056.254   -39843.348    43179.807
  -56772.556   -28000.891    -3091.963
   23846.853    20699.061   -54552.044
  -54246.282    30377.361    -4950.639
   55749.594   -22485.519    17065.139
   60591.367    -6308.315     4222.238
   53424.813    32512.102     -852.043
   46450.207    40345.068    -1192.029
   57174.687    17654.937    18977.759
  -35815.384   -49912.839    -4790.183
  -32608.927    27407.983   -45259.477
    5303.605    62546.396   -10351.271
   53829.850    23226.771   -16023.863
   17957.556   -37394.131    46240.853
  -31460.424    41828.261   -31744.723
    1409.049   -33431.852   -54727.166
   15903.607   -42995.179   -43813.978
  -46147.193   -39811.797     1247.688
   -4644.185   -39701.011    48540.391
   46419.985   -40595.025    15673.169
  -23759.972   -55197.011    11555.100
  -26898.490   -40022.130    37840.931
  -30500.048    43304.571    31694.390
   29834.415    -8703.126    55357.201
   31472.032   -51385.550   -19874.365
  -46199.093    16282.543   -40005.351
   61151.115   -13364.467    -4158.953
  -43225.335   -44848.655    -7476.012
   54607.187   -20631.717   -19654.446
   11501.044    18233.984   -58947.915
   36058.025   -14802.202   -46807.176
  -46385.877    39279.130   -15304.183
    1409.951    49026.341   -37257.265
  -13465.636   -37759.668    46677.519
   -5549.875   -36230.548    52377.505
  -31729.824   -40969.386    37869.702
   -1346.755   -30772.441    53856.948
   38355.993   -28005.849    38441.931
   -5560.952    45254.942    44091.991
   24997.824    -8966.200   -54813.384
   -3967.946    35476.173    50772.110
  -13111.184    58703.186   -12696.235
    -307.170    54270.310   -27369.403
  -11888.453   -62028.367    -2199.456
   58941.369   -11310.104    11188.403
   -6277.115   -38631.823   -48054.276
      51.626    57701.507    21904.103
    7090.348    -6673.002   -62852.581
   19863.121   -49886.516   -30125.622
   -2766.673    -5120.295    63111.711
   48405.206   -37133.527   -15181.597
    8433.902    58101.432    24620.268
   56352.183    15162.793   -21112.817
   16380.267    48565.816   -33569.458
   14073.700   -35417.601   -50447.099
   35672.128   -24062.787    45236.699
   -8461.535    62058.211    -2068.345
  -50340.389    31759.693    19909.467
   60479.450    10998.751   -13811.753
   49962.268    39904.787    -1845.517
   43325.314    32868.295   -27851.083
   27630.401    52072.101    23366.433
  -46096.373     6387.617    43850.627
  -50091.103    10625.387   -32797.279
  -52440.520    13961.638    33128.667
  -61335.290     5535.603    -4226.145
   24381.668    48834.948    33953.946
  -30675.403    54047.889   -13405.072
   31856.667    47499.157    26871.854
  -25669.580    39971.093   -42917.171
   31014.920   -35586.765   -39834.585
   60984.138    13444.835   -11560.957
   16865.234   -23138.509    53924.357
   61126.133     8926.972     4220.019
   28664.533   -49356.839   -25914.491
  -51712.643    37550.829     5108.813
   32640.894    16151.193   -50785.549
   55933.357    23331.846   -10164.559
   -8232.692   -59501.116    19179.930
   -5690.474   -39431.723    48348.449
   61986.941    -7945.461    -1613.597
  -42264.080   -29811.397   -34074.133
  -34641.661    47600.744    17379.898
   56449.209    14023.646    17665.388
  -24765.082    44838.033    37095.567
   52840.856    24921.005   -21625.571
    3286.227   -19352.321    61088.428
   31537.945    55362.455     3403.216
   53304.451     4820.999    29543.207
   62688.076     4151.004    -2142.947
  -24714.541    56824.338   -14983.871
    6435.405   -21515.357   -58221.086
    9493.993    28561.558   -56749.376
  -45345.294   -39788.090    20927.334
  -48043.196    37346.269    20133.379
  -26111.656     9301.448    55191.395
   -7945.961   -61563.479    16088.669
  -31290.009    43734.439   -31552.055
   60330.409      592.553    10867.281
  -39896.752   -20522.067    43175.689
  -18814.314   -15026.341   -59362.231
  -21359.514    23237.542   -53661.445
   -2685.780    62625.682     3141.423
  -21122.230   -36564.081   -44401.088
   47941.048    38647.099    15664.865
   40258.796   -19142.200   -46122.831
    8538.892   -50459.636   -37764.052
  -16210.065   -10509.711   -59411.038
   52260.443    34181.268     6649.469
  -50490.922    33097.465    21025.714
   13904.585    43628.633   -43240.876
   -7001.934   -11622.630   -62053.504
  -17921.456    55440.963    18660.975
  -15147.650   -51373.129    30096.861
  -35819.145    11159.921    49148.827
    7230.885    14803.529    61505.430
   -6615.876    54215.835    29777.861
  -21952.494   -18279.001    55704.138
   30943.113    -5694.107   -55939.971
   25195.815    -2386.195   -55249.481
   46082.173   -24421.751   -31265.102
    8080.345   -16014.134   -58786.333
  -19673.625   -39778.869    44272.888
  -36929.380   -42251.948    30352.925
  -50286.060   -10232.241   -32565.118
   43643.966    39525.299    24710.592
  -35439.162    41420.675    28204.923
   60722.439      943.243    -5883.053
  -17998.258   -56569.944   -23211.405
   51085.719    -9621.230   -33485.790
  -56506.037    -3142.339    24431.620
   58497.889   -15654.964    14386.220
   35878.758    -3352.932   -51489.782
  -22605.169   -47511.082   -36516.589
    2605.709    62378.466    12510.964
  -35267.231   -51469.673    -6157.882
  -35825.521   -49126.030    -5822.420
  -58672.137   -17530.027    17456.178
   57607.498     9774.668   -25350.161
   59852.709   -15670.020     9637.924
  -53132.751    -4287.902   -30921.448
  -58994.193     7696.045    20569.729
   31342.936   -51920.396    11490.790
    2669.692   -60908.557     8734.141
  -20128.773   -45785.477    36202.587
   16382.864    20309.952   -57730.920
  -17183.197    49004.255    33070.534
   47252.277    33578.416    22438.837
   11243.470   -58425.402    19098.283
   -9350.318   -57182.689   -22965.152
  -16245.118    42866.301    40051.803
  -21605.585    -8462.473    59835.031
   54419.136    28293.212    18429.852
   51644.779   -16484.748    30230.231
   -1830.607   -52208.294   -33853.449
    -931.672   -41815.329   -46586.514
  -60693.775    -3200.089    14858.999
  -61613.819    -8950.452   -10504.858
  -50073.376   -33119.203    14145.559
  -14628.645    60467.786    -5827.188
   42903.750   -32277.726   -32263.925
   58331.569     1136.638    23961.206
  -59104.050    17784.382    11563.120
  -28971.255   -31421.598   -45761.651
   16517.445   -54626.253    25848.973
  -42435.214   -32170.171    31782.871
   30886.732   -15376.039   -53830.441
  -23762.241   -53859.743   -23679.301
   26021.127   -20948.439   -53889.874
   47220.332    37465.569    15783.204
   40081.495     4166.742    49508.780
   27600.997   -43125.796   -33011.208
  -24392.977    21688.907   -53469.259
  -29292.889    37718.966    40158.018
  -36258.542    -4732.527   -52264.075
   32434.034    50210.365   -22691.311
  -13255.883    18957.494    59676.253
  -35899.488   -48782.794   -15156.467
    9281.930    21153.990    59069.202
  -17530.624    17376.910   -56267.630
   48972.397   -36727.854    -3251.471
   28870.214    25191.030   -50483.282
   49268.803   -25511.137    31362.240
   41696.605    43438.835   -22463.947
  -14402.569    51265.491   -31206.706
  -43010.283     4866.106   -44727.723
  -47276.121    39667.811   -18070.864
   49346.092    36380.900     -445.684
   30423.003   -17782.949    53009.515
  -42220.003    29085.279   -36830.560
   44786.685     5615.845   -41743.848
   54741.796   -28478.820    13405.854
  -58971.224     5888.028   -23040.488
   38736.102   -15235.304    47143.883
   63085.198     4819.689    -2363.831
  -21586.456   -24637.366    54760.114
   27203.117    48279.025    27257.783
  -46852.165   -38951.245   -16084.355
  -10161.182    14914.845    59966.988
  -63210.156    -9287.870    -3925.835
  -59906.059    -2271.093   -10867.302
   61553.941    17466.710    -4066.637
  -11875.418    31548.972    51849.839
   18037.498   -59649.775    -3949.564
   16255.939    11229.260    57894.821
  -16028.115    60129.010     6874.697
   35240.455   -35927.908    39978.180
   43859.659    36747.621   -27188.588
  -40992.310    42221.771    15905.734
   -3933.388   -35921.325    52176.827
   40489.374   -36167.108    31773.427
  -49463.264    39206.593     6212.713
  -53989.710    26302.389    12742.654
  -25704.701   -23256.203    54011.733
   17312.022    25596.466   -52774.969
   30258.061    50374.757    17908.576
  -26748.375   -55612.020    16349.446
  -53041.932    15972.356    27733.300
    4440.650   -44564.928    42250.693
    2786.851    11131.550   -61193.585
   54779.995   -17269.449    28609.165
  -39503.480    44357.725    16063.567
  -30999.114    33071.883   -42756.501
  -23611.729    12411.881    54728.124
   61382.396   -13485.655    13580.019
  -35832.764    48774.245    15821.046
   13110.880    44322.978    41742.096
   -5348.343   -34897.686   -50480.729
  -32523.848   -28983.898   -42695.041
  -43694.783     1343.204    46886.658
   55888.108    22365.164    20168.515
  -39354.354    43628.351    23249.289
  -36937.299    46515.292   -22859.814
  -10684.773    47563.717    37416.243
   61709.292    13330.494     3286.471
  -45893.793    27078.613    30983.716
  -30582.843   -53803.321    -6291.483
   49794.265    -1945.776    35541.635
  -21462.613   -50125.166   -31259.626
   23040.216   -29613.973   -48597.568
   -3643.677    57076.144    24230.398
     830.928   -42824.322   -45762.235
  -56463.459    10314.986   -24798.502
  -50612.732    37456.143    12187.301
   33157.536    18908.347   -48737.836
   48758.848    -8812.916    35620.758
   24290.644   -49893.509   -31828.839
    9813.204   -37556.358   -49643.061
   -1137.763    60274.365   -22332.360
  -44908.702    17928.201   -40489.578
   42685.079    -8130.503   -47132.968
   46831.588    32774.237   -28802.131
  -28025.419    47036.061   -31279.466
    1747.960    23075.440    57971.269
    2999.963   -30952.698    53399.235
  -41129.739   -38629.846   -30160.879
   56382.172   -24218.661       61.147
  -57737.220     2190.773   -21889.864
  -55932.490   -13717.461   -25145.918
  -45690.345     5249.464   -44966.014
   27270.904    36975.682    39887.188
   15177.607   -56759.814    15770.670
   29347.131    53370.154    -6967.980
  -60574.808    12563.410     6716.974
    5456.182   -35274.889   -49238.741
     758.628    24893.281   -55436.577
   59062.267      840.591   -18487.745
    1049.502    55885.435    25939.342
   11092.544   -52959.191   -30376.843
   54850.961    29968.717   -11007.890
   44642.165    40054.253   -22368.953
  -25163.024    20379.162   -52486.700
   18026.414   -56897.108    19001.122
   38458.033    36994.428    31748.465
   32732.780   -51214.813    19934.648
   19574.519   -48534.830   -36625.239
   33040.069   -51588.488   -11047.561
   14844.373    17413.472    58900.814
   -3992.035   -27109.742   -56877.385
  -11004.372    61501.483   -10768.634
   43984.400    42155.477   -12614.049
   -6548.158   -11335.317   -61379.808
  -22037.270   -53802.385   -21852.827
  -47467.269    37256.790    19145.846
  -40882.889   -10636.374   -45437.811
   42749.808   -46618.330     3781.384
  -12785.382    56737.973    20648.905
   53231.731   -20532.474    23203.006
  -39818.921    -6401.766   -50094.814
   -9594.696   -33850.203   -52816.991
  -33946.606   -16565.200    51150.225
   -2409.884     7623.122   -60968.306
  -56480.181    16697.222    23458.155
  -10950.128   -54416.924   -29828.359
  -14764.865    17721.170   -59887.490
   14506.884   -54833.220    26742.978
  -12362.058   -42742.215   -42455.809
  -55878.724   -12846.678    27268.819
  -17604.946    14378.570    59255.183
  -25426.708    44956.556   -32401.753
  -32351.045   -26588.426    45621.991
  -57739.126    -5411.527    24041.394
   27271.344    -6969.134   -54980.642
  -28987.374   -23896.188   -50480.832
  -23516.562    56447.267     2901.353
  -13346.659     1287.767    60517.479
   47542.708    27662.706   -30257.252
   13836.105   -48681.433   -35704.897
  -39106.470   -15968.063   -46207.684
   40490.238    20453.702    43199.764
   16390.554    23493.389   -56401.453
  -58325.018    -2000.491   -19154.607
  -23521.526   -54492.672   -15327.579
   12356.269    61411.797    -9278.023
   32216.082     2176.334   -53944.307
   55071.716   -11942.304    24068.802
  -17003.755   -58505.524   -15057.138
   29956.213     7450.658    53530.832
  -18603.226    43617.595    41823.472
  -45362.818    27461.391    34177.078
   45973.417    39812.986     6711.948
   59047.173      426.273    18908.525
  -10603.706   -40270.979    46278.277
   34455.670    53884.600      761.978
  -24272.028   -20967.297    52863.533
  -18499.892   -48194.520    35611.653
   36976.669    46918.886    17333.714
    8255.729     4770.571    62662.214
   49915.901   -17503.345   -35008.153
   50975.884   -21770.770   -25223.412
  -43085.356    -8926.564    45075.804
   50938.645   -25946.452    29450.872
   50589.133    32925.416   -22082.501
  -42035.844   -44918.553    -9279.119
  -43685.773    38288.429    18322.141
  -28899.409   -53517.939   -11572.505
   31819.555    24356.264   -48893.475
  -38881.768    34267.845   -35895.726
  -62581.255    -7374.108      781.588
   54849.052    27016.461     -430.207
  -43585.550   -42657.170    -8078.636
  -52730.828   -13674.138    32594.213
  -50613.132     6146.806   -36341.890
  -59025.609    17422.030    -6126.285
   50850.818    31922.912    19846.095
  -19808.845   -55676.650    23883.877
  -13837.506   -60181.398    -3095.070
   -1243.852     3900.274    63463.418
  -51831.061   -30696.917     9467.008
  -24538.314    10060.039    57261.751
  -31984.467   -48817.543    25171.177
   50416.997    22572.232    26103.671
   20741.576    -6983.113    58197.116
   19217.574   -58776.326    12213.063
   46638.611   -43512.980     7505.333
    1115.970    63177.031    10820.065
   21922.350    49987.146    26894.271
   52337.366     3982.997   -32845.885
  -41588.576   -30731.054   -34877.498
   16155.095    60235.460   -13558.990
   27864.657    15938.783   -55105.509
  -30399.812    24087.858   -49592.348
   24765.168   -34507.590    44145.373
  -28993.418   -41977.409    34554.680
   24582.918     1488.809   -58829.726
  -13290.923    60901.457    11596.101
  -63630.449     5284.248    -7611.167
   33956.698    48859.919    20947.645
   16824.179   -40482.257    42850.699
    5502.274   -19742.602   -60196.246
    8401.719    55107.026   -27658.713
  -39268.378    30775.198   -37237.944
    1409.602    14133.440    59952.101
   28034.333     7351.952    55204.024
    9085.677   -31976.677   -52352.929
    4270.213    62733.388    -6552.898
  -60624.841    -9099.906     -258.449
  -38348.577   -48650.355     5645.573
   56063.858    -2944.653    23315.922
  -57652.072    23534.521   -12211.927
  -39508.337   -33561.226   -34706.567
  -17140.259    58284.647    13486.625
   31203.869   -35951.296    39664.957
  -49380.812    -7660.230   -37026.119
  -15666.026   -59403.097     9578.566
  -42280.154    48219.439     4023.675
   -1615.040     6130.472   -62089.955
  -24517.500   -13302.519   -54914.454
  -53440.594   -19148.279   -24792.849
  -49880.962      505.333    38514.779
   62940.285    -2037.004    -2471.192
    4017.760    34853.041    50303.342
  -40187.544   -45042.509    -7302.066
   -8775.267    30659.386   -52844.152
  -38528.396     9281.966   -48456.325
    4758.834    -1532.370   -63266.668
   -6284.862    60617.910   -10812.952
   10605.356   -40364.008    46197.450
  -45196.431    35091.295    22982.060
   15643.458    10496.883   -60553.304
  -36699.332   -36948.476   -33577.949
   21596.201    24007.208    54315.933
   32568.408    44994.616   -26712.836
   22195.652    10431.948    58309.909
   16468.669    21781.481    55227.573
  -17481.202   -48171.885   -36551.047
  -18368.065    59112.745    -8935.935
   23030.792    18355.873    54347.411
   57018.509   -18451.281   -14414.980
  -11333.842   -56124.385   -21547.864
  -40641.597    12487.541   -45680.905
  -26939.300    33367.067   -44008.399
  -59294.223   -12455.269     6629.945
   29582.721   -47321.075    25044.397
  -45157.905   -28043.656    35495.595
   21171.839    47197.184    38171.620
    6712.312   -59753.878   -21866.270
  -44599.633    33290.183    29339.221
   45123.802   -34424.485   -29450.687
   59768.184   -22840.604    -1625.274
  -23119.771    40719.169   -42883.233
  -51467.440   -25489.132    26835.449
  -34135.255   -22459.390    47492.383
  -59139.827     7222.511    21362.766
   30062.982    47669.290    25506.548
   29414.349   -35948.597    42694.706
   53591.577   -28067.879   -13693.170
  -35952.139     8907.539    51076.213
  -16137.310   -58255.408   -11256.032
  -57722.852    24789.371     2764.872
  -49486.023   -37954.611     -632.294
   -5920.097    59177.266   -17156.928
  -48841.482     8035.193    39295.926
   53645.774      255.782   -29780.041
   50484.012    24154.298   -29550.878
   47490.753   -42894.034      886.536
  -18611.619   -53463.463    26433.346
   -8965.722   -26858.939   -53793.859
  -11302.807    48248.216   -37205.925
  -55813.348      125.809   -27050.545
  -56611.376   -19062.703    20254.625
   12179.589   -36870.892    50785.459
    2923.197   -40600.974    46441.970
   14817.403   -35169.477    50400.871
   40315.238   -18087.632    44478.368
    8813.362   -13533.932   -58741.160
  -21119.152    51567.466    26854.536
  -25874.674   -34255.210   -44645.096
   58041.601   -19833.650    18928.757
   23359.341    34122.166   -47146.925
  -46400.576    38168.884   -12128.991
   61895.430    -2984.253     2428.296
   22225.184   -55263.427    17262.535
   43603.212    26917.030   -36891.147
   50663.741   -35824.789     1550.368
  -23388.140   -32775.154   -50171.436
     381.271   -47180.086    40380.226
   32639.856   -47131.501    23750.543
  -24115.965    -7361.572   -57984.528
    8406.225    46607.431   -40248.888
   23890.587   -11090.228    55483.283
  -14058.390    59259.383    19781.797
  -14731.562    62119.939     1288.907
  -28583.514    39288.125   -41843.507
     782.096     -577.797   -62982.437
   59567.844   -15851.364    -2449.831
  -23748.715   -39859.377    39364.546
   54884.658    27170.556   -10342.739
  -38859.436   -36251.160    34483.286
    4073.132    54860.862   -31501.463
  -53514.216    -7159.220    29275.792
  -38510.939   -27026.306   -39015.704
  -38684.066    47552.975    -2895.496
  -28031.790    55871.004     3252.957
  -57490.582    24606.953    -2826.538
   50448.815    10137.802   -36258.967
   40444.862    -3790.791   -47240.320
    8205.250   -60157.251    19203.918
   51666.503    25201.996    28881.041
  -54232.837   -30859.996    -2802.293
  -27685.743    32274.062   -44896.942
   50176.755    31311.281    14444.193
   30036.163    55811.354    -2299.683
   45498.574    14613.089    37736.750
   57413.724    12897.071    17323.851
  -32139.176    11094.302   -50437.289
   30874.187   -22220.055    48812.897
  -26254.448    -5989.369   -57157.782
    5700.082   -57899.724    21060.280
  -30181.820    38051.655    40179.602
   41197.452    43361.089   -14886.996
  -17704.772    -2047.104   -59856.498
   24602.224    52951.299   -23666.741
   11350.810     3973.586   -62130.847
  -19260.575    26318.946   -55097.505
  -32739.227    43509.984    29829.914
   55325.000    24269.013   -10247.251
  -57022.073    17294.059   -16703.960
   52200.053     3369.448    37193.667
    4646.749    59368.780    24073.208
  -44429.673    36280.272   -20639.442
  -22107.141    59892.831     4067.075
  -34370.543   -47579.585    18643.203
  -51246.179   -11968.057    34813.912
    8811.193    40329.680   -47985.862
  -33458.516   -48247.142   -20614.554
  -43780.133   -21576.693   -37440.711
  -19172.795    29392.216    53303.982
   10467.712    55717.640    28795.654
    7067.282    17445.002   -58633.431
   -7194.769    -5504.276    61072.726
  -16043.104   -39759.370   -47560.276
  -24294.815    37589.948    41414.759
   33348.387   -54130.835    -2352.613
   22139.010   -59036.834    -9442.956
   23085.124    52287.134   -24047.726
  -37076.700    46519.874   -14728.174
  -56638.480   -21029.564     8725.950
  -42005.887    46124.191   -12508.590
   -7951.824    54931.210    32496.651
  -44754.404   -42131.072     3904.276
   38157.524   -34875.761   -36544.512
   29177.916     8750.840   -55486.396
  -54230.563    28213.531   -10142.894
  -63280.111    -2614.665     7573.511
  -60293.302      169.759     7725.153
  -15289.398    58129.633   -17954.354
  -42396.095   -41573.186   -14239.668
   24314.359   -44222.850   -35211.613
   11522.252   -40232.251    48442.416
   46828.822   -42808.599     8559.569
  -38311.831   -33271.053   -33776.526
   30507.852   -53615.475     3593.454
    -166.405   -43047.147   -44700.507
   -9347.034   -52884.139   -35345.482
  -34643.824   -50803.114   -16016.407
  -42197.427   -40628.922    21002.187
   57160.456     -156.269   -24159.917
  -23826.328    55915.563     7436.605
   -3401.655   -58217.373   -24339.872
   37791.747    34978.308    36370.412
  -47828.080    22622.045    35802.194
  -25218.381   -15823.451    53981.916
   58824.810    18996.251    -1732.589
  -11228.367    61411.067    -2920.018
    3818.585    60532.909    -5937.026
  -28972.344    26106.936    50521.152
    3774.969   -50637.293   -36215.931
   -2622.364   -18058.154    58071.255
   59903.062    -7857.473    -9599.617
   24580.665   -55182.618    20834.918
   12195.769     -993.039   -62940.973
   31185.975   -44116.871    28785.592
  -36183.940     8913.760    50581.689
  -38928.768    15162.814    45547.564
   60158.844    -9488.537    -4593.800
   60292.768    -7279.001   -20891.793
   31084.487    16556.677   -52760.990
   50532.651   -34289.342    -4623.440
   50268.557    32780.912    14757.409
   47329.223   -41669.965     -910.548
   34564.884   -26032.016    45654.635
  -47572.871   -24352.491   -33710.217
   53575.453    -5255.404   -34016.460
   39835.384   -49367.613    -7065.468
   33072.801   -50994.746     8330.396
   31174.134    -8830.940   -54446.835
   -6224.576    57739.585    25749.480
   -1502.151    50932.825   -38599.564
  -16655.231    -9283.701   -60986.348
  -63741.811     7305.572     1963.890
   52335.737   -32189.638    -4250.246
   32073.923   -40202.095   -37185.738
   60954.643   -14598.438   -11119.332
    1904.933    27294.834    56044.109
   59110.500     5479.594    20733.317
   12372.710    61068.442    -3158.269
  -37963.989    48359.973    14913.292
   21022.441    19449.226    56661.838
   62344.802     2294.029   -12006.435
   38823.820   -46658.026    -7225.148
   -7856.154   -62554.639     4807.346
   41731.236   -43928.305   -19109.958
   10286.293    40573.302    46918.724
  -48196.464   -38622.743    -7968.011
   36674.842   -52786.123      519.709
   -8882.223   -51106.090    36462.784
  -27916.177    -9382.869    53234.657
  -25593.181    55132.932    10444.997
   29052.368    31047.612   -45300.298
  -39858.552    28377.317    39419.982
   -8624.740    54310.588    27848.768
    4995.787   -13708.708    62240.271
   61253.047     9006.424   -12223.508
   38849.237    46247.192    20097.528
    3891.176    58484.500    20330.331
  -54943.731     6397.061   -26830.389
   12215.429   -13991.283    59428.395
  -16285.744   -59059.744    15477.111
   25697.513    32824.482    44959.479
   25780.600   -18045.276   -54664.618
  -47321.461   -30559.615    27410.468
   19460.684    56975.835   -19445.420
  -18265.070   -42669.071    43651.847
