      colloX       colloY       colloZ
   58213.982   -41393.064    -2975.331
  -40951.131   -56860.265    14178.194
   -5426.461   -31157.390    64116.118
  -69569.738     7617.090   -14599.233
  -57334.969    -6028.834   -42278.370
  -53515.977    10228.796    46287.342
   57061.154   -40305.422   -15185.642
   51237.483   -21424.914   -45019.990
   -3958.859    -8406.040   -70885.626
    9573.291   -52853.558   -47180.075
  -35072.988   -13942.552   -60717.352
   27989.681     5952.034   -65515.320
  -34931.861    -2622.802    62321.682
   50645.461   -15452.312    48035.085
   13889.717    23007.315   -66248.361
   23756.904    48038.279   -47318.488
  -34176.234    58752.183   -22164.657
  -42986.516    -1680.890    57100.264
  -47672.431     2329.429   -53226.114
  -35617.891   -58219.436    21283.071
  -57154.431      252.919   -42946.631
    -517.691   -55738.016   -44767.305
   50992.596   -26563.115    42488.376
  -63571.826    -3652.182    32502.163
   31031.334   -51335.977    38894.471
  -60577.624   -19623.558   -32501.901
   14635.306    -3707.046   -69879.694
   38072.875   -43659.061    41898.075
    9664.079    30309.540    64023.772
  -67934.686   -21941.495     3815.136
  -59278.084   -33643.701   -21571.191
   41098.986     -465.532    58495.835
  -11960.725   -24615.275   -66046.464
   -2984.896   -65386.725    28753.656
  -34794.447    45290.116   -43002.999
   37549.669    38830.340    46833.034
    7497.469    20572.646   -68056.302
   25474.104    65304.011   -14055.682
   33660.960    -2537.850    63020.672
   -8733.389    -9677.976   -70293.462
  -48723.417    45747.907    25382.351
   47070.338   -22863.383    48710.934
   55634.441   -12555.351   -43107.751
    5564.953   -44338.765    55805.119
   67639.676    21191.733    -9321.522
  -66542.702    13461.396   -22404.590
   37533.479    27448.993    54303.745
   42959.390    34761.043    45357.103
  -13875.452    -5690.733   -69901.312
  -53643.820   -27055.411    38748.566
   25282.632    18002.232   -64403.527
     169.325     4081.005    71375.225
   68834.239    10369.623   -16291.854
  -53901.398    11380.955    45565.549
  -58833.045   -40439.923     3793.615
    4993.582   -39679.729   -59259.508
  -16009.057    31740.232    62027.202
   43700.711    56578.144      517.226
   14876.407    55148.164    42993.937
     410.914   -71473.636     1567.330
   67567.380   -22183.391     7324.777
  -67606.386   -19534.229    12605.417
   29437.477    64328.083    10316.915
  -54218.081   -12024.820   -45021.211
  -49369.431    51708.191     -168.285
  -61602.775   -23127.205   -27952.397
   30092.932   -37116.435   -53177.925
   35114.874    60869.975    13149.064
  -45910.569    25844.408    48325.897
  -38457.910    -9229.574    59555.942
   50084.878    43917.475   -25958.937
  -20131.522   -26963.349    63077.775
  -14157.132     3070.422   -70008.958
  -58450.896   -11534.009    39516.648
  -62588.249    33495.629     8477.026
  -31154.636    45079.890    45916.209
   45841.029    42248.260    34997.009
   21521.376   -66533.038    14875.861
   70108.074   -13167.356    -4752.338
   28294.612   -65159.569    -8046.840
   66640.083    -2235.892    25791.591
   36806.226   -36700.748    49086.280
   -7963.506    61948.500    34786.089
  -13535.544   -49693.754    49582.516
  -58783.775    39302.545    10530.136
   20093.611    60437.939    32474.735
  -36680.934    43347.247    43435.370
   28052.900    10432.073    64925.440
   46326.482    44121.870    31909.618
   54454.642    26051.162    38303.198
   45788.227    48727.102    25302.447
   24243.587   -66710.613    -8546.847
  -30448.753   -15712.190   -62746.367
  -21680.098    28921.560    61681.624
  -67970.577   -17434.263    13680.394
   27145.842    53291.270    39169.502
   65792.059    18893.867   -20628.447
   17358.137    40527.878   -56278.701
  -21498.409    -7468.441   -67772.759
     694.375    36712.325   -61341.903
   62064.500    24164.598   -25984.150
   55241.223   -30971.110   -33170.826
   34865.231    57494.775    24287.292
   31336.190    43133.737   -47630.137
  -65666.719    10337.290   -26308.336
  -46198.669    -6751.872    54140.570
     807.539   -48090.303   -52894.014
   66420.795     6725.491    25576.392
  -15888.114   -18966.876    67074.075
   19553.055    22905.753   -64839.113
  -48839.040    25625.610   -45488.265
  -24002.443    64085.150    20690.150
  -63061.549   -26781.807    20422.585
   30231.005   -59654.221    25269.869
  -65081.690    15229.735   -25367.988
  -19959.407    35656.694   -58662.836
   67201.299    23826.280    -5234.483
    -246.495    24087.839    67311.376
    2387.362    16324.453    69562.337
    6643.693   -71104.954    -3324.603
  -26160.184    12561.685   -65337.240
  -56493.756   -43807.311     -693.672
     588.434   -21074.495   -68312.703
  -59391.780   -38988.344     7976.939
  -47769.756     5564.642    52897.932
   47987.417    52900.954     3130.964
     763.133    51084.488   -50008.987
   20357.620   -51867.750   -44792.967
   16471.047     8078.972   -69098.053
    2550.591   -48514.933    52449.041
   19577.550    64272.516   -24430.908
  -47965.667   -32260.994   -42066.960
   17773.692    10541.331   -68440.356
   54789.027    21286.415   -40695.911
   38687.196   -54925.887    24444.915
  -38874.309    51455.870    30857.536
  -39141.337    33477.530   -49581.416
  -57647.222    32206.477   -27397.933
   29621.788    27666.712    58891.500
   41630.108    52437.461   -25066.967
  -47248.316    -7662.572   -53103.557
  -34875.378     8757.806    61790.896
   18062.626   -52318.528   -45250.626
   51349.028    44599.413   -22028.975
   51752.246    20513.965    44855.193
   27547.280    60750.941    25721.130
  -41443.655   -32013.474   -48668.954
   63770.484    -9525.811    30881.877
   41516.756    56791.540   -12735.228
  -17919.967   -67768.658   -14049.550
   12520.647    -6354.434    70099.648
  -28437.185   -65125.652     7815.502
  -69924.720     5976.290    13635.380
   45531.106   -30738.616   -45751.086
   68175.870    14577.089   -15832.413
  -33498.610    59463.754    21284.060
  -69929.408   -11966.671     8819.452
   57125.063   -19925.296    38089.577
   23319.166    40997.744    53726.228
  -68956.478   -14891.481    11591.117
  -19215.955    11963.494   -67813.921
  -45460.989   -30391.622    46051.644
    6973.622    67968.779   -21040.907
  -24190.953   -60008.049    30412.792
   23110.197    67494.958     4632.005
  -69576.402    -2668.522   -16220.645
  -52732.539    33664.921    34598.533
  -27269.986   -62598.663   -21186.347
   44394.569   -54701.462   -12164.635
   69218.647    14388.962   -10622.743
  -14673.134    66660.778    21263.723
   26116.350    19630.863   -63589.870
    -952.656   -55251.795    45358.987
  -41387.693    23617.796    53295.071
   52719.658    33352.275   -34919.471
   38241.400   -60177.170    -5235.424
   15301.949   -45408.375    53056.912
   -6138.276    44596.694    55538.838
  -12387.198    51493.324    48021.880
  -38862.201    24500.967   -54777.167
   70817.740     9689.384    -1438.637
  -42044.317   -13975.880   -56107.542
  -31407.564    29237.256   -57182.636
   -8707.945    53841.577    46220.800
   16982.372   -25995.350   -64396.792
   -2829.499    36037.761   -61679.655
   54056.513     5376.623   -46476.783
  -67608.285    23202.291    -1370.955
   -3269.226    27913.162   -65736.395
   68051.726    -2945.873   -21711.529
  -49140.596   -25737.217   -45098.820
  -28918.468     7031.199   -65003.004
  -28405.946   -13456.833    64211.541
   -4080.903   -13985.703   -69991.802
  -32916.669    33145.037   -54120.287
   35016.818    61197.518   -11823.378
  -23329.741   -55368.623    38744.610
   70379.817    -5573.179    11257.311
  -68171.556   -13610.839   -16688.024
    1540.075    42340.923   -57584.550
  -16600.182    69178.764     7059.654
  -22903.607   -18059.404    65271.654
   27415.319    50159.900    42935.892
    9326.970    19003.455   -68286.034
   45727.197    53666.803   -11832.320
  -49097.625   -50990.459   -10025.085
   24695.108   -42560.426    51863.935
  -60218.270    18181.016   -33975.236
   48077.162   -29824.782   -43705.548
  -12425.057    69898.763     8419.436
   69926.223    11434.564     9522.610
    6204.916   -58739.219   -40277.899
   44987.650    40710.058   -37814.132
  -55918.700     4621.173    44304.061
  -33089.569   -15190.144    61525.978
  -70807.832    -9632.221    -2139.473
   66340.036   -23755.951    12073.131
   34840.391   -50087.903   -37261.980
  -12407.319   -51179.567    48350.971
   45763.499    25259.874    48772.400
  -27658.908    -4447.253    65774.713
  -30252.266    37100.776    53098.389
  -22711.598    67343.065     7758.931
  -56229.900   -38291.149   -21979.362
   71283.393     4126.391    -3571.670
  -64659.839     8312.520   -29344.733
   35098.431   -57504.183   -23926.453
   67755.017   -22625.238     2909.007
   -6181.311    68667.769    18911.240
  -19883.962    66214.795   -18202.610
   44209.622    40960.758    38455.580
  -49692.431    42184.046   -29364.514
    6304.499    68037.604    21029.594
  -65558.021   -26544.189    10423.917
  -47142.173   -36471.515   -39478.478
  -38234.836    12346.750   -59133.418
   30812.610    56903.406    30392.293
   54060.333    -6534.335    46323.740
  -63970.689   -12378.901   -29421.419
  -44599.805    -7448.505   -55375.836
  -45464.201    51743.240    19150.708
  -22655.748   -66818.332    11538.358
   59432.285   -29036.519   -27125.452
   15609.473   -17893.695   -67433.420
  -22405.271   -18933.032    65197.011
   53724.330    41911.308    21638.960
   24695.803   -66256.516   -10549.763
  -54174.144    35934.465    29748.654
   44360.475   -11258.777    54922.620
  -53697.226     5000.908    46932.983
  -51220.712    43269.903    24804.439
    6749.022   -59205.116    39500.773
   -8905.274   -24304.882    66641.390
    6507.523   -71158.318    -2291.726
  -31683.860   -60361.900   -21533.232
  -47428.391    52514.259   -10193.452
   57568.279    33926.999   -25415.706
   -1053.085    -6295.443    71206.492
  -12148.108   -64142.374    29142.500
   66793.661   -12673.536    22115.478
    7027.678   -66165.512   -26150.388
    3004.293    39316.972    59634.352
    7678.402    68939.117    17307.409
  -43141.315   -44500.181    35632.385
   43491.450   -47559.464    30946.684
   -5093.153    49664.675   -51172.121
  -30337.795    -3089.381   -64662.045
   29132.653    60887.763    23560.027
  -55723.347    40661.737    18778.652
  -41837.664   -49475.732    30213.703
  -37014.662    16673.172   -58847.482
   44862.083   -45907.224   -31480.570
   33930.011    13865.797   -61380.779
   67176.272   -11544.206   -21568.169
   -6469.877   -60835.034    36991.152
  -31173.622    37982.823    51928.956
  -27657.284   -10855.549    65025.670
   25665.208    52033.569    41772.130
  -41226.335    -6324.507   -58064.584
  -67830.178     8255.401    21024.304
   60380.049   -25478.592   -28569.164
  -47104.522   -53147.132    -8225.112
   65018.677   -29051.419    -6300.219
  -15380.153    59750.682    36116.657
   65588.941   -24551.355    14367.595
   53506.389    10120.337    46322.253
   18792.534   -58376.945   -36743.422
   36228.373   -11536.585    60543.524
   13802.482      506.990    70145.139
  -40788.209    15678.175   -56582.885
  -28133.347   -29714.121   -58623.305
  -56437.087     8008.456    43148.881
   71411.360    -3214.266     1091.894
  -30108.874     8410.151   -64294.876
  -24506.806    66873.802     6198.153
  -50576.991    15788.836   -47997.778
  -31534.677   -30331.439   -56539.137
    3445.545     4785.945    71248.361
   -1580.633    46720.396   -54090.778
   31182.461    -8161.793    63813.363
  -42348.042    13925.519   -55891.227
  -58870.341    31059.826   -26089.772
  -14341.856   -52857.131    45951.506
   41898.481    53676.978    21780.851
  -31340.851   -59981.061   -23046.246
   12202.758   -63562.466    30364.646
   48616.149    33080.273   -40660.443
  -13550.910    15564.483   -68448.709
  -68897.837    13399.438   -13588.570
  -12504.029   -42219.000   -56323.276
  -69625.580    -7096.623    14595.293
   65407.677     2249.028    28772.969
  -11855.527   -66929.098    22159.612
  -53347.428    15313.311   -45062.850
   41827.140   -26827.151    51399.420
     957.500   -64352.001    31128.914
  -52486.639     3890.221    48385.173
  -65714.616   -27077.028    -7715.563
   60831.639     2279.030   -37488.981
  -45062.602   -42820.137   -35311.525
   49935.076    51115.856     2182.547
   68083.444   -21631.080     2801.261
   34450.945    62380.972    -5731.743
  -25544.664     9767.324    66054.338
   21795.227    -7122.861   -67715.131
   47639.364    51329.728    14382.491
   -5867.399    -4327.465   -71119.285
  -66666.748    22241.857    13112.991
  -42268.558    43382.311   -37979.602
   32682.450    27984.047   -57095.154
   67984.490    21591.276    -4799.163
  -23922.873    46263.335    48974.545
  -33236.555    62574.879     9530.057
   57512.794    41313.555     9827.245
    6589.687   -70128.147   -12236.220
   35643.606   -52246.054    33331.506
   20958.959   -54499.970   -41250.229
  -37114.647   -30904.237    52711.831
   61686.497     6196.732    35601.723
   16457.918   -57656.514    38935.451
   39498.697   -19576.195    56282.605
   18350.578   -69092.820     -737.990
  -24915.346     4179.128   -66879.492
   -1453.970   -42315.728    57605.305
  -20622.888   -64576.749    22707.842
   27796.435   -56150.936    34431.623
   31718.638    63435.438     8998.850
   61967.268    -5603.946    35210.219
  -68845.798     3368.687    18974.038
  -20625.493    67278.676   -12620.416
   37858.519   -54516.837    26566.013
  -62154.500    27713.685   -21906.068
    2852.913    70713.610   -10126.808
   34539.599    62295.955    -6110.336
   16398.698    61160.337   -33190.389
   66336.605   -13534.902   -22964.481
   27177.916    15025.292    64394.934
   25412.636    38418.099    54674.982
   38443.438    -6691.061    59903.571
   61716.103   -35013.025     8735.946
  -41712.375    18022.614    55193.924
   61168.536   -18141.890    32255.048
  -60443.173    -5681.713    37755.092
   38412.827    49241.871   -34796.536
   28510.122   -21548.278    61918.904
  -52815.219    47886.259     5344.618
   41800.888   -49933.594    29503.017
  -45659.722    33203.567    43861.360
   17596.750    29259.813   -62811.813
  -43419.047   -56395.252    -6742.993
   65460.672   -14629.648    24738.227
   65548.526    25747.607   -12310.872
  -64050.535    22565.075    22348.433
  -14533.316    -1811.112   -69975.772
  -12384.110     2232.270   -70375.826
   29873.140   -28215.575    58502.845
   69866.395     1714.285   -15061.678
  -61007.147    24150.965   -28389.521
  -50861.312   -44877.034    22589.484
  -40154.738   -20286.964    55562.057
   -2409.294    -7876.585   -71015.919
   16540.130    49572.227    48786.519
   70946.464    -5331.244     7020.192
   70168.035      626.181   -13680.672
  -35213.743    62194.488    -1715.804
   14352.247    42184.524   -55906.932
  -11236.768   -32700.828   -62573.932
   19700.070    63383.284   -26562.618
   53348.187    45298.999    14597.181
   43092.231    54780.157    15915.402
   -2553.317   -23120.315   -67602.054
  -31353.300   -63279.307   -11126.812
    7744.567    56713.112   -42833.990
    1306.726    71326.041     4689.812
  -25086.177    35847.970   -56539.480
   25793.947   -51982.090    41756.924
   62574.936   -31466.234   -14330.370
   26709.901    24812.596    61498.149
   35813.374    61606.540    -5756.958
   28100.619    40370.323    51881.579
  -40443.689   -22265.081   -54586.448
   -4056.164   -63797.158   -32009.003
  -53233.284   -40811.548    24733.399
   19125.650    36866.968    58190.569
   42802.207    34361.385   -45807.994
   35817.585   -11358.849    60820.911
  -63088.244    -2371.189    33546.341
   32449.818   -51600.009   -37357.120
  -40057.794   -36347.708   -46747.442
    9436.789    63668.024   -31119.701
  -36793.231    33825.015   -51119.787
  -18638.847    19178.438   -66301.485
  -17510.154   -68214.711   -12298.530
  -12063.474   -37970.662   -59361.667
  -51382.240   -49708.713      123.825
  -48410.758    15449.872   -50287.235
  -70198.273    -7503.864   -11269.454
  -40702.683   -44332.753   -38587.624
   30881.383   -12247.565   -63304.371
   71109.336     5812.500     4558.862
   58897.437   -40069.544    -6052.239
  -11439.310   -22214.798    66983.214
   48743.242    18334.060    48980.248
  -54468.192    45120.955   -10412.565
   -3192.136   -71392.108    -2020.709
   31617.992    17416.434   -61709.614
   -2913.710   -65745.953   -27930.021
   21209.253    64627.053    22014.034
  -41214.393   -56969.983    12919.017
  -25664.078    63545.301   -20358.188
  -22396.262   -21383.540   -64438.014
  -48177.646    32874.309    41343.685
   57776.966    15994.581    38949.989
   -1406.354    65710.199    28130.018
    3951.065    68473.096    20172.512
   66833.165   -20543.189    14913.466
   59992.664    21837.695   -32172.991
  -45614.511   -15432.792    52841.758
   19534.875   -57732.268    37369.506
   56999.897   -31470.918   -29524.551
  -11496.281      486.263   -70559.940
  -60682.069   -24432.381    28841.834
   -8879.351   -56837.760    42446.817
   56340.304    35798.518   -25599.655
   26056.441    -4801.119   -66401.184
  -70333.282   -12809.594      499.739
   52897.117     6028.043    47714.398
   67695.281   -20515.110   -10372.330
   49195.026    39039.324    34159.722
    9225.549   -51889.412    48306.151
   48340.284    25235.861    46232.827
   25972.239   -39223.826    53833.450
  -34254.209    60290.162    17402.631
    -658.199    13981.696   -70108.380
   47838.878    14566.083    51091.849
  -16690.572    21508.089    66105.468
   -8369.421     8959.081   -70432.902
  -46015.568   -41319.151    35866.437
   62259.252    -8883.705   -33999.580
  -31898.274   -54608.771    33338.991
   -5666.766    -6977.929    70924.624
    3053.965    -4977.460    71253.100
   25386.147    28374.597    60510.593
   63490.265    31006.307    10895.008
  -12889.143    30861.629   -63186.517
   17931.768   -41786.346    55167.554
   36025.828   -56145.591   -25708.333
  -32425.853     9985.304    62928.243
  -44357.278    47998.135    28977.871
   34421.251   -43385.413    45210.502
  -63231.498    29609.970    15366.631
   34224.298    59848.940   -18918.454
  -65897.176     6126.251   -27039.552
  -56748.839    13196.388    41431.035
   12437.304    51433.215   -48073.318
   63741.554      238.519    32373.808
  -30882.792    61951.447    17871.135
  -23848.981   -65941.642   -13929.539
  -48334.381    26453.978   -45553.054
   22621.318    47801.581   -48108.117
   64836.921    30120.817      127.047
  -34798.927     3995.287    62323.177
   23636.854    46453.057    48933.819
  -54324.492    17091.664    43218.407
  -20653.249    22162.128   -64756.385
   52363.251    41920.932    24735.228
   16857.548     9761.556   -68786.926
  -45332.240   -38418.439   -39750.693
  -50769.979   -44142.043    24186.676
  -18995.157    45508.010    51762.062
  -10308.167   -45521.914   -54153.514
   60243.993   -35916.152   -13849.095
  -40662.325   -21211.500    54842.991
    7639.453   -17060.535    69004.949
  -41991.239   -55669.760    15770.852
  -25890.919   -66275.712    -6949.558
  -65341.497     2536.791    28899.127
  -52811.150   -24429.100   -41536.822
  -12227.566    37310.841    59745.241
   -6082.102   -15207.393    69590.583
   15515.739   -17754.788    67491.743
  -65997.628   -15868.684    22441.123
    7285.771    68470.326   -19231.174
  -15195.571    19725.788   -67015.625
  -60916.320    12460.955   -35285.020
   46043.488    52756.148    14418.462
    6077.381   -60143.042    38170.486
  -63788.801    29491.098   -13128.976
   58302.862    41197.958     3822.373
  -59828.416     9694.054    37916.909
    9331.086   -20977.181   -67705.205
  -35836.637   -14897.981    60040.750
  -52084.164    20385.619   -44528.333
   29856.328   -10829.927    64050.124
  -59063.743   -39015.331    10019.197
   69969.375    14670.815     -399.841
    1231.864    14526.731    69989.733
   58852.425    32207.369    24701.893
   -1848.007    43555.465   -56662.266
  -40598.551   -45457.996   -37368.896
   57127.382    39610.293   -16691.103
  -58393.564   -17883.090    37168.439
    2150.785   -39339.568    59656.337
   65081.149   -23777.958   -17611.326
   18546.783    20313.177   -65988.618
  -35871.629   -30922.795   -53554.767
   46887.278   -25999.314    47294.027
  -46159.620    50593.252    20511.420
   31767.112   -25368.385    58808.177
  -33730.450   -48959.555    39702.956
   54972.796     5279.598   -45400.701
   -9800.319    -9980.958    70110.201
   59858.911   -32309.230   -22002.967
   -7455.245   -69875.665    13149.784
  -53689.631   -10368.868   -46054.491
   39540.697    59477.633    -3170.264
   22117.864    53380.245   -42100.542
  -46682.442   -42566.729    33465.344
  -18589.998    63906.545    26105.009
    7525.709   -51031.594    49499.962
   30276.014    64704.757     2786.292
   34404.524    59486.722   -19717.117
   66416.123    14929.618    21842.873
   70803.304     -242.243     9896.440
   -5630.732   -69122.628   -17362.696
  -37157.184   -16503.918    58805.361
   16606.226   -47118.328    51139.051
   25956.966    41429.779   -52162.394
  -70689.180     6743.729    -8286.616
  -58499.733    19540.121   -36153.436
  -47804.077    23972.123   -47446.956
  -29297.190   -21978.898    61397.954
   10724.377    37179.456   -60114.739
  -56337.762    -7804.869    43315.663
   29221.406   -64667.593    -8678.590
   36834.479    -3761.776    61156.980
   41960.642    52170.209   -25073.489
  -54508.408   -21311.285   -41058.113
    8650.424   -45930.194   -54098.924
   54846.161    14214.913    43599.781
  -62783.781   -19809.358   -27872.787
  -49150.709   -31055.172    41603.967
   53413.944    46515.594     9713.711
   30044.067    35513.949   -54288.300
  -17378.283   -31519.478   -61770.736
   11214.896    67174.378    21747.072
  -36038.289   -61079.291    -9037.034
   69629.431    15711.011     4001.566
  -14550.500   -23211.888   -66034.819
    3101.964    57485.424    42389.974
   10410.449    56822.069    42118.655
  -44080.972    16364.910   -53853.168
  -66630.996    10682.200   -23607.352
  -33656.527    63021.023    -2587.457
  -52378.708    28187.612   -39661.513
  -40370.620    47998.169   -34314.645
   37463.328   -60805.397    -3210.725
  -21627.912   -40858.044    54534.024
  -34758.138    22632.412    58230.162
   20435.336    20446.830    65386.774
  -51785.515   -22254.239    43978.578
  -18435.139   -62914.747    28512.916
  -14978.444   -24979.603    65289.905
  -67066.257   -11796.637    21772.980
   57362.665    25229.687    34410.662
   -1273.959    66182.826   -27005.862
    6973.917   -34215.459    62384.076
   25106.788    29032.648    60314.680
  -48696.756   -35382.379    38572.261
  -47575.300    47265.627    24772.109
    6260.407   -68659.746   -18914.349
    4020.389    61028.645    37019.550
   -6304.000    61248.914   -36330.926
   56762.690    24667.353    35785.818
   -1626.589   -54477.409    46267.399
  -71059.959      273.003     7843.068
  -30842.503    63788.853     9530.386
   14356.167    63504.111    29533.615
  -32553.607    63645.454      790.518
   27078.645    15251.441   -64383.589
  -52574.233   -16185.667   -45662.680
   35058.096   -23225.872    57815.178
   -2693.902    39692.380    59400.033
   52854.192    11587.125   -46725.571
  -57809.566    -6947.469   -41483.646
   37598.662    49098.542    35871.714
  -55867.006    44607.935     -340.281
   18735.081    53580.472   -43465.341
    1128.520   -33420.817   -63189.251
   64878.008   -29891.899     2902.508
   29461.924   -62484.962    18404.638
   38604.842    55904.523    22258.853
   17238.891    69172.637     5391.930
  -47363.750    52661.905    -9721.374
   48129.936   -42376.083    31605.109
  -28302.676   -49662.313    42938.552
    -638.368   -48939.307   -52111.830
  -36011.424    43457.633   -43882.998
  -23515.135    11074.143    66599.608
  -52449.678   -44338.871   -19854.516
   28981.718   -65221.678     4159.187
   50622.581    -3967.199   -50326.153
   -1010.508   -24677.916   -67090.129
  -68247.227   -20937.746    -3877.220
  -12578.700   -64007.685    29255.745
  -52240.151    45712.586    17100.647
  -29463.870   -49367.608    42495.008
   47284.400    53013.152    -8055.883
   38490.241    57121.320   -19151.036
  -29998.353   -56724.419    31520.551
    -568.906   -21749.774    68100.879
  -33939.631    45203.636    43770.295
    9201.761   -12830.989   -69726.604
  -66434.781   -24903.735    -8793.745
  -61945.987    33456.413    12428.565
    7892.018   -33891.389    62451.548
  -26974.411   -35192.670    56079.971
  -55493.766   -37647.597    24783.188
  -39281.875    15165.298   -57775.896
   -8769.261    12244.744    69887.570
   58247.357    36872.800   -18940.647
  -62221.524    15861.558    31432.452
   38782.781     1721.366    60033.648
  -34173.492   -23100.775   -58392.060
   63081.393   -33349.165     4435.886
   20945.697    -2423.287    68311.870
  -15346.175   -21738.358   -66355.443
   69472.857     7388.904   -15166.816
  -46401.879     4659.298   -54187.292
  -20149.591   -40416.027    55422.422
  -41567.573   -49907.497   -29874.482
   43662.526   -14823.824   -54634.643
  -65638.574   -26941.011    -8767.301
   -6118.342    47414.814    53155.502
  -70044.001    -3802.906   -13801.516
   17898.865    63936.201   -26512.241
  -38682.388    44527.697    40398.801
  -62252.215   -14202.317   -32156.833
  -39017.013    59883.437    -1659.124
   -2316.708   -58270.190   -41356.063
   44603.373    53357.822    16570.699
  -40482.134   -45471.297    37478.848
  -41064.724   -49378.296   -31409.845
     450.381    37434.622   -60906.094
  -41691.190    44174.769    37703.322
  -37843.170    50110.540   -34175.054
  -24859.758   -62441.660    24374.939
   62673.737    -3853.373   -34179.822
   40056.954     8059.959    58665.012
  -70806.077      757.873     9850.436
  -56181.198   -19629.003   -39616.679
  -45300.491    45361.341    31643.646
  -20999.773    64717.722    21948.396
  -61082.327   -32029.935    18818.573
   69688.636   -14163.240    -7348.651
   66248.631     5835.479   -26233.036
    1733.114    60967.758   -37296.580
    5265.802   -60461.528   -37785.990
   44441.985    35577.939    43246.113
  -14846.941    -7803.949    69496.567
  -11587.394    34039.328    61791.282
   64641.945    19152.549   -23784.551
  -52654.470    18858.222    44530.667
   10431.274   -55385.345    43985.886
   -2896.478   -50604.763   -50417.005
   12466.179    56478.148    42022.841
   13173.765    44314.667    54532.268
  -33082.092    41796.663   -47641.581
   -7277.757   -34194.619   -62360.792
  -68724.691    18204.902     7523.598
  -48883.490     3947.730    52018.515
  -52927.106   -31445.940   -36345.294
   16697.447   -69214.395    -6455.140
     789.973   -21713.884    68110.126
   37021.066    34303.143   -50634.387
  -56223.319   -20999.605   -38846.635
  -22327.182   -55674.111   -38897.254
   29666.048   -63092.978   -15821.118
   54353.806    -3220.285   -46329.252
   -2868.843     3560.470    71345.630
  -44607.506    22154.771    51287.840
  -38884.171    27213.999   -53465.181
   36974.962    -3557.956    61084.361
   -8093.151   -30136.683   -64322.526
  -54477.390   -22199.501   -40626.374
   53213.736   -36020.141    31336.141
   14778.618    60872.481    34456.344
   10634.727   -31067.061   -63504.696
   54330.910    14856.205   -44028.984
  -45080.164    39613.039    38854.756
    1315.106   -10144.321    70756.408
  -20013.623   -39664.994    56011.152
  -32944.782    30066.226   -55872.797
  -14674.283    21162.558   -66692.710
  -54237.884   -39853.095   -24105.783
    4068.891   -54124.485    46530.531
  -39729.433   -51126.980   -30310.231
  -61000.427    16736.837    33315.647
  -32046.666   -21377.524    60225.565
   31726.736   -11841.282   -62962.722
   -4329.043    54971.051   -45503.286
   34835.565    62323.786     3651.741
   14654.423   -33647.521   -61353.062
    9457.997    67088.179   -22821.671
   40090.608   -58176.399    10925.009
  -65813.061    25117.487   -12200.777
   20244.835     2688.618   -68512.948
   18235.782   -20947.084   -65877.022
   28452.330   -61702.277   -22235.106
  -35800.054    48968.318   -37836.041
  -68559.755    -6882.392    19060.399
   46040.091   -18091.661   -51614.997
   31347.114    40059.699    50236.292
   69825.295    14653.665    -4561.175
  -57564.725    38219.822    18348.125
   -9660.060   -70317.397     8558.798
  -24618.593    66347.334    10151.954
   15671.460    66042.685    22447.165
  -55897.115    41773.742    15542.623
   -4599.110    69764.167    14930.347
   -9403.101   -54504.319    45298.642
   55615.326     3748.354   -44765.962
   41639.361   -53008.113   -23820.362
  -51332.336    49641.925     3431.706
  -66894.694   -19788.514   -15640.354
   62134.828   -24894.541   -25112.368
  -43254.637    12385.712   -55558.407
   -2833.472   -48570.488    52383.062
    5760.292    44595.883    55579.963
   19076.300   -52127.341   -45054.869
  -24489.453   -58844.907    32382.860
   49463.203   -36632.963   -36366.518
   46476.586    34867.555   -41656.772
  -14067.557    57089.903    40668.819
  -60964.101     4952.169    37012.977
  -51591.495   -39198.869   -30213.779
   45156.999    47410.001    28709.638
   12442.845    49657.166   -49904.384
   58712.517    38909.793    12246.404
   48253.106   -39288.796   -35201.340
   63165.503   -22929.891   -24401.749
   35654.626    48671.289    38353.087
    4043.194    25561.809   -66643.474
  -56464.243    43189.558    -7586.663
   58531.415   -33697.096    23445.368
  -29334.877     5886.241    64930.141
  -66505.305     6911.660   -25305.718
  -43917.184    38760.469    40987.963
   -4614.571   -30465.998   -64510.734
   33673.728    61577.710    13615.127
   38511.215    40138.635   -44909.713
   63369.127    17607.439   -28025.666
    9730.445   -53184.110   -46774.725
   44583.530   -14957.088   -53848.867
  -12062.959   -65784.603   -25258.209
  -17054.188   -21044.222   -66161.934
  -40887.166    52198.157   -26733.838
   44510.834   -55940.968      707.006
  -64486.336    17440.413    25464.692
   39368.839    -4183.839    59528.951
   11231.673   -66176.616    24609.166
   56769.534     7544.107    42795.006
   47097.678    38837.305    37209.926
    2701.348   -62959.972    33761.676
    8445.707   -13245.056    69744.854
  -12130.263   -40480.837    57665.107
    8864.632    45658.183    54294.150
   27284.851   -64209.173   -15614.898
   15397.269    27752.978   -64060.927
   -9260.561    57340.278   -41682.618
   52985.671   -47994.439     -398.160
  -16091.503   -69469.595     5113.209
  -33969.726    30268.642   -55145.019
   49898.491   -11950.196    49783.928
  -68323.232   -16755.272    12739.814
   46246.635    53457.870   -10705.647
   -7433.895    70370.170   -10192.274
   45105.471    34061.309   -43777.046
   35847.678   -56945.916   -24149.797
   57274.212      715.736    42781.520
   -1669.276   -64558.622   -30667.637
   31805.618   -63174.317    10417.024
